key_0,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,S&P 500 Index
2022-05-01,109.79527282714844,120.20950317382812,54.20556640625,202.3116455078125,160.70863342285156,120.65188598632812,18.63907241821289,114.5124740600586,252.75332641601562,40.93756866455078,84.20977783203125,4040.36
2022-06-01,101.5601577758789,106.20999908447266,45.39259719848633,167.54794311523438,159.92147827148438,102.74983215332031,15.132268905639648,105.6823959350586,224.47332763671875,38.83450698852539,75.89163208007812,3898.95
2022-07-01,101.73776245117188,134.9499969482422,50.448394775390625,185.81552124023438,157.22775268554688,105.259033203125,18.13480567932129,119.93191528320312,297.1499938964844,42.17877960205078,85.896484375,3911.73
2022-08-01,96.37818145751953,126.7699966430664,47.02192306518555,174.33056640625,145.35366821289062,104.68968963623047,15.070569038391113,112.64877319335938,275.6099853515625,42.3384895324707,84.70903015136719,4158.56
2022-09-01,90.84803771972656,113.0,41.830867767333984,154.85983276367188,148.16241455078125,96.19336700439453,12.120157241821289,91.9212646484375,265.25,41.60858154296875,78.12330627441406,3850.52
2022-10-01,92.89484405517578,102.44000244140625,44.6621208190918,204.29640197753906,157.7853240966797,115.8738784790039,13.480053901672363,100.83647155761719,227.5399932861328,45.66036605834961,99.15064239501953,3726.05
2022-11-01,101.48355102539062,96.54000091552734,52.348690032958984,224.6183624267578,161.4404296875,128.33419799804688,16.901752471923828,107.24629974365234,194.6999969482422,48.897308349609375,99.62488555908203,3917.49
2022-12-01,103.56830596923828,84.0,53.11820602416992,227.61126708984375,161.25013732910156,124.54489135742188,14.599385261535645,102.63923645019531,123.18000030517578,45.48713302612305,99.48881530761719,3912.38
2023-01-01,104.28524017333984,103.12999725341797,56.04056930541992,239.706298828125,149.17347717285156,129.98736572265625,19.51746368408203,118.4971923828125,173.22000122070312,46.32840347290039,104.63915252685547,3960.66
2023-02-01,96.39008331298828,94.2300033569336,56.92953872680664,228.6871795654297,139.8992156982422,134.11924743652344,23.192781448364258,113.10762023925781,205.7100067138672,45.768089294433594,99.13704681396484,4079.68
2023-03-01,95.95418548583984,103.29000091552734,61.45581817626953,218.46286010742188,142.5051727294922,121.91891479492188,27.749221801757812,114.36336517333984,207.4600067138672,47.48122024536133,99.67267608642578,3968.56
2023-04-01,104.68161010742188,105.44999694824219,60.44702911376953,208.87814331054688,150.50384521484375,129.33828735351562,27.7259578704834,115.64164733886719,164.30999755859375,48.81396484375,107.56214141845703,4121.47
